id,name_fr,name_en,path_key,type
EnchElvenBowParalyze05,Arc elfique d'immobilisation,Elven Bow of Immobilizing,[00] Skyrim.esm/[35] Weapon/[1294] EnchElvenBowParalyze05 [WEAP-000BE173],WEAP
EnchElvenBowParalyze04,Arc elfique d'inertie,Elven Bow of Stunning,[00] Skyrim.esm/[35] Weapon/[1295] EnchElvenBowParalyze04 [WEAP-000BE172],WEAP
EnchElvenBowMagicka05,Arc elfique de dbilitation,Elven Bow of Enervating,[00] Skyrim.esm/[35] Weapon/[1296] EnchElvenBowMagicka05 [WEAP-000BE171],WEAP
EnchElvenBowMagicka04,Arc elfique de dgradation,Elven Bow of Depleting,[00] Skyrim.esm/[35] Weapon/[1297] EnchElvenBowMagicka04 [WEAP-000BE170],WEAP
EnchElvenBowMagicka03,Arc elfique de rduction,Elven Bow of Diminishing,[00] Skyrim.esm/[35] Weapon/[1298] EnchElvenBowMagicka03 [WEAP-000BE16F],WEAP
EnchElvenBowFrost05,Arc elfique de blizzard,Elven Bow of Blizzards,[00] Skyrim.esm/[35] Weapon/[1299] EnchElvenBowFrost05 [WEAP-000BE16E],WEAP
EnchImperialSwordShock3,pe impriale d'clairs,Imperial Sword of Shocks,[00] Skyrim.esm/[35] Weapon/[129] EnchImperialSwordShock3 [WEAP-000C3DE9],WEAP
TrapDartWeaponDwe05,Dart Trap Weapon,Dart Trap Weapon,[00] Skyrim.esm/[35] Weapon/[12] TrapDartWeaponDwe05 [WEAP-0010A25B],WEAP
EnchElvenBowFrost04,Arc elfique de frimas,Elven Bow of Freezing,[00] Skyrim.esm/[35] Weapon/[1300] EnchElvenBowFrost04 [WEAP-000BE16D],WEAP
EnchElvenBowFrost03,Arc elfique de givre,Elven Bow of Ice,[00] Skyrim.esm/[35] Weapon/[1301] EnchElvenBowFrost03 [WEAP-000BE16C],WEAP
EnchElvenBowFire05,Arc elfique de brasier,Elven Bow of the Blaze,[00] Skyrim.esm/[35] Weapon/[1302] EnchElvenBowFire05 [WEAP-000BE16B],WEAP
EnchElvenBowFire04,Arc elfique de flambe,Elven Bow of Fire,[00] Skyrim.esm/[35] Weapon/[1303] EnchElvenBowFire04 [WEAP-000BE16A],WEAP
EnchElvenBowFire03,Arc elfique de flammes,Elven Bow of Scorching,[00] Skyrim.esm/[35] Weapon/[1304] EnchElvenBowFire03 [WEAP-000BE169],WEAP
EnchElvenBowFear05,Arc elfique de terreur,Elven Bow of Dread,[00] Skyrim.esm/[35] Weapon/[1305] EnchElvenBowFear05 [WEAP-000BE168],WEAP
EnchElvenBowFear04,Arc elfique d'angoisse,Elven Bow of Despair,[00] Skyrim.esm/[35] Weapon/[1306] EnchElvenBowFear04 [WEAP-000BE167],WEAP
EnchElvenBowFear03,Arc elfique de crainte,Elven Bow of Fear,[00] Skyrim.esm/[35] Weapon/[1307] EnchElvenBowFear03 [WEAP-000BE166],WEAP
EnchElvenBowBanish05,Arc elfique d'expulsion,Elven Bow of Expelling,[00] Skyrim.esm/[35] Weapon/[1308] EnchElvenBowBanish05 [WEAP-000BE165],WEAP
EnchElvenBowBanish04,Arc elfique de bannissement,Elven Bow of Banishing,[00] Skyrim.esm/[35] Weapon/[1309] EnchElvenBowBanish04 [WEAP-000BE164],WEAP
EnchImperialSwordSoulTrap1,pe impriale d'anima,Imperial Sword of Souls,[00] Skyrim.esm/[35] Weapon/[130] EnchImperialSwordSoulTrap1 [WEAP-000C3DE8],WEAP
StaffSoulTrap,Bton de capture d'me,Staff of Soul Trapping,[00] Skyrim.esm/[35] Weapon/[1310] StaffSoulTrap [WEAP-000BE122],WEAP
StaffMagelight,Bton de rayonnement,Staff of Magelight,[00] Skyrim.esm/[35] Weapon/[1311] StaffMagelight [WEAP-000BE121],WEAP
StaffConjureFrostAtronach,Bton d'Atronach de glace,Staff of the Frost Atronach,[00] Skyrim.esm/[35] Weapon/[1312] StaffConjureFrostAtronach [WEAP-000BE120],WEAP
StaffTemplateDestruction,Bton de destruction,Destruction Staff,[00] Skyrim.esm/[35] Weapon/[1313] StaffTemplateDestruction [WEAP-000BE11F],WEAP
EnchElvenBattleaxeTurn05,Hache d'armes elfique sainte,Virtuous Elven Battleaxe,[00] Skyrim.esm/[35] Weapon/[1314] EnchElvenBattleaxeTurn05 [WEAP-000BD835],WEAP
EnchElvenBattleaxeStamina05,Hache d'armes elfique de lthargie,Elven Battleaxe of Lethargy,[00] Skyrim.esm/[35] Weapon/[1315] EnchElvenBattleaxeStamina05 [WEAP-000BD834],WEAP
EnchElvenBattleaxeSoulTrap05,Hache d'armes elfique de maldiction,Elven Battleaxe of Malediction,[00] Skyrim.esm/[35] Weapon/[1316] EnchElvenBattleaxeSoulTrap05 [WEAP-000BD833],WEAP
EnchElvenBattleaxeShock05,Hache d'armes elfique de tempte,Elven Battleaxe of Lightning,[00] Skyrim.esm/[35] Weapon/[1317] EnchElvenBattleaxeShock05 [WEAP-000BD832],WEAP
EnchElvenBattleaxeMagicka05,Hache d'armes elfique de dbilitation,Elven Battleaxe of Enervating,[00] Skyrim.esm/[35] Weapon/[1318] EnchElvenBattleaxeMagicka05 [WEAP-000BD831],WEAP
EnchElvenBattleaxeFrost05,Hache d'armes elfique de blizzard,Elven Battleaxe of Blizzards,[00] Skyrim.esm/[35] Weapon/[1319] EnchElvenBattleaxeFrost05 [WEAP-000BD830],WEAP
EnchImperialSwordTurn2,pe impriale bnie,Sanctified Imperial Sword,[00] Skyrim.esm/[35] Weapon/[131] EnchImperialSwordTurn2 [WEAP-000C3DE7],WEAP
EnchElvenBattleaxeFire05,Hache d'armes elfique de brasier,Elven Battleaxe of the Blaze,[00] Skyrim.esm/[35] Weapon/[1320] EnchElvenBattleaxeFire05 [WEAP-000BD82F],WEAP
EnchElvenBattleaxeFear05,Hache d'armes elfique de terreur,Elven Battleaxe of Dread,[00] Skyrim.esm/[35] Weapon/[1321] EnchElvenBattleaxeFear05 [WEAP-000BD82E],WEAP
EnchElvenBattleaxeParalyze05,Hache d'armes elfique d'immobilisation,Elven Battleaxe of Immobilizing,[00] Skyrim.esm/[35] Weapon/[1322] EnchElvenBattleaxeParalyze05 [WEAP-000BD82D],WEAP
EnchElvenBattleaxeBanish05,Hache d'armes elfique d'expulsion,Elven Battleaxe of Expelling,[00] Skyrim.esm/[35] Weapon/[1323] EnchElvenBattleaxeBanish05 [WEAP-000BD82C],WEAP
EnchElvenBattleaxeAbsorbS05,Hache d'armes elfique d'engrangement,Elven Battleaxe of Garnering,[00] Skyrim.esm/[35] Weapon/[1324] EnchElvenBattleaxeAbsorbS05 [WEAP-000BD82B],WEAP
EnchElvenBattleaxeAbsorbM05,Hache d'armes elfique d'vocation,Elven Battleaxe of Evoking,[00] Skyrim.esm/[35] Weapon/[1325] EnchElvenBattleaxeAbsorbM05 [WEAP-000BD82A],WEAP
EnchElvenBattleaxeTurn04,Hache d'armes elfique sanctifie,Hallowed Elven Battleaxe,[00] Skyrim.esm/[35] Weapon/[1326] EnchElvenBattleaxeTurn04 [WEAP-000BD829],WEAP
EnchElvenBattleaxeTurn03,Hache d'armes elfique vertueuse,Reverent Elven Battleaxe,[00] Skyrim.esm/[35] Weapon/[1327] EnchElvenBattleaxeTurn03 [WEAP-000BD828],WEAP
EnchElvenBattleaxeStamina04,Hache d'armes elfique de torpeur,Elven Battleaxe of Debilitation,[00] Skyrim.esm/[35] Weapon/[1328] EnchElvenBattleaxeStamina04 [WEAP-000BD827],WEAP
EnchElvenBattleaxeStamina03,Hache d'armes elfique d'abattement,Elven Battleaxe of Torpor,[00] Skyrim.esm/[35] Weapon/[1329] EnchElvenBattleaxeStamina03 [WEAP-000BD826],WEAP
EnchImperialSwordTurn1,pe impriale pieuse,Blessed Imperial Sword,[00] Skyrim.esm/[35] Weapon/[132] EnchImperialSwordTurn1 [WEAP-000C3DE6],WEAP
EnchElvenBattleaxeSoulTrap04,Hache d'armes elfique d'anathme,Elven Battleaxe of Animus,[00] Skyrim.esm/[35] Weapon/[1330] EnchElvenBattleaxeSoulTrap04 [WEAP-000BD825],WEAP
EnchElvenBattleaxeSoulTrap03,Hache d'armes elfique de capture,Elven Battleaxe of Binding,[00] Skyrim.esm/[35] Weapon/[1331] EnchElvenBattleaxeSoulTrap03 [WEAP-000BD824],WEAP
EnchElvenBattleaxeShock04,Hache d'armes elfique de tonnerre,Elven Battleaxe of Thunderbolts,[00] Skyrim.esm/[35] Weapon/[1332] EnchElvenBattleaxeShock04 [WEAP-000BD823],WEAP
EnchElvenBattleaxeShock03,Hache d'armes elfique d'clairs,Elven Battleaxe of Shocks,[00] Skyrim.esm/[35] Weapon/[1333] EnchElvenBattleaxeShock03 [WEAP-000BD822],WEAP
EnchElvenBattleaxeParalyze04,Hache d'armes elfique d'inertie,Elven Battleaxe of Stunning,[00] Skyrim.esm/[35] Weapon/[1334] EnchElvenBattleaxeParalyze04 [WEAP-000BD821],WEAP
EnchElvenBattleaxeMagicka04,Hache d'armes elfique de dgradation,Elven Battleaxe of Depleting,[00] Skyrim.esm/[35] Weapon/[1335] EnchElvenBattleaxeMagicka04 [WEAP-000BD820],WEAP
EnchElvenBattleaxeMagicka03,Hache d'armes elfique de rduction,Elven Battleaxe of Diminishing,[00] Skyrim.esm/[35] Weapon/[1336] EnchElvenBattleaxeMagicka03 [WEAP-000BD81F],WEAP
EnchElvenBattleaxeFrost04,Hache d'armes elfique de frimas,Elven Battleaxe of Freezing,[00] Skyrim.esm/[35] Weapon/[1337] EnchElvenBattleaxeFrost04 [WEAP-000BD81E],WEAP
EnchElvenBattleaxeFrost03,Hache d'armes elfique de givre,Elven Battleaxe of Ice,[00] Skyrim.esm/[35] Weapon/[1338] EnchElvenBattleaxeFrost03 [WEAP-000BD81D],WEAP
EnchElvenBattleaxeFire04,Hache d'armes elfique de flambe,Elven Battleaxe of Fire,[00] Skyrim.esm/[35] Weapon/[1339] EnchElvenBattleaxeFire04 [WEAP-000BD81C],WEAP
EnchImperialSwordStamina2,pe impriale de lassitude,Imperial Sword of Weariness,[00] Skyrim.esm/[35] Weapon/[133] EnchImperialSwordStamina2 [WEAP-000C3DE5],WEAP
EnchElvenBattleaxeFire03,Hache d'armes elfique de flammes,Elven Battleaxe of Scorching,[00] Skyrim.esm/[35] Weapon/[1340] EnchElvenBattleaxeFire03 [WEAP-000BD81B],WEAP
EnchElvenBattleaxeFear04,Hache d'armes elfique d'angoisse,Elven Battleaxe of Despair,[00] Skyrim.esm/[35] Weapon/[1341] EnchElvenBattleaxeFear04 [WEAP-000BD81A],WEAP
EnchElvenBattleaxeFear03,Hache d'armes elfique de crainte,Elven Battleaxe of Fear,[00] Skyrim.esm/[35] Weapon/[1342] EnchElvenBattleaxeFear03 [WEAP-000BD819],WEAP
EnchElvenBattleaxeBanish04,Hache d'armes elfique de bannissement,Elven Battleaxe of Banishing,[00] Skyrim.esm/[35] Weapon/[1343] EnchElvenBattleaxeBanish04 [WEAP-000BD818],WEAP
EnchElvenBattleaxeAbsorbS04,Hache d'armes elfique de rcolte,Elven Battleaxe of Harvesting,[00] Skyrim.esm/[35] Weapon/[1344] EnchElvenBattleaxeAbsorbS04 [WEAP-000BD817],WEAP
EnchElvenBattleaxeAbsorbS03,Hache d'armes elfique de moisson,Elven Battleaxe of Reaping,[00] Skyrim.esm/[35] Weapon/[1345] EnchElvenBattleaxeAbsorbS03 [WEAP-000BD816],WEAP
EnchElvenBattleaxeAbsorbM04,Hache d'armes elfique de transfusion,Elven Battleaxe of Winnowing,[00] Skyrim.esm/[35] Weapon/[1346] EnchElvenBattleaxeAbsorbM04 [WEAP-000BD815],WEAP
EnchElvenBattleaxeAbsorbM03,Hache d'armes elfique d'amalgame,Elven Battleaxe of Harrowing,[00] Skyrim.esm/[35] Weapon/[1347] EnchElvenBattleaxeAbsorbM03 [WEAP-000BD814],WEAP
EnchElvenBattleaxeAbsorbH05,Hache d'armes elfique d'absorption,Elven Battleaxe of Leeching,[00] Skyrim.esm/[35] Weapon/[1348] EnchElvenBattleaxeAbsorbH05 [WEAP-000BD813],WEAP
EnchElvenBattleaxeAbsorbH04,Hache d'armes elfique de dvorement,Elven Battleaxe of Devouring,[00] Skyrim.esm/[35] Weapon/[1349] EnchElvenBattleaxeAbsorbH04 [WEAP-000BD812],WEAP
EnchImperialSwordTurn3,pe impriale vertueuse,Reverent Imperial Sword,[00] Skyrim.esm/[35] Weapon/[134] EnchImperialSwordTurn3 [WEAP-000C3DE4],WEAP
EnchElvenBattleaxeAbsorbH03,Hache d'armes elfique d'ingestion,Elven Battleaxe of Consuming,[00] Skyrim.esm/[35] Weapon/[1350] EnchElvenBattleaxeAbsorbH03 [WEAP-000BD811],WEAP
dunMossMotherValdrDagger,Dague porte-bonheur de Valdr,Valdr's Lucky Dagger,[00] Skyrim.esm/[35] Weapon/[1351] dunMossMotherValdrDagger [WEAP-000B994E],WEAP
dunBlindCliffStaffReward,Oeil de Melka,Eye of Melka,[00] Skyrim.esm/[35] Weapon/[1352] dunBlindCliffStaffReward [WEAP-000B3DFA],WEAP
dunLostValleyRedoubtAxe,Geis de Roncecoeur,Briarheart Geis,[00] Skyrim.esm/[35] Weapon/[1353] dunLostValleyRedoubtAxe [WEAP-000AE087],WEAP
dunHaltedStreamPoachersAxe,Hache du braconnier,Poacher's Axe,[00] Skyrim.esm/[35] Weapon/[1354] dunHaltedStreamPoachersAxe [WEAP-000AE086],WEAP
dunLiarsRetreatLonghammer,Longmaillet,The Longhammer,[00] Skyrim.esm/[35] Weapon/[1355] dunLiarsRetreatLonghammer [WEAP-000AE085],WEAP
EnchDwarvenWarhammerTurn04,Marteau dwemer sanctifi,Hallowed Dwarven Warhammer,[00] Skyrim.esm/[35] Weapon/[1356] EnchDwarvenWarhammerTurn04 [WEAP-000ACC92],WEAP
EnchDwarvenWarhammerTurn03,Marteau dwemer vertueux,Reverent Dwarven Warhammer,[00] Skyrim.esm/[35] Weapon/[1357] EnchDwarvenWarhammerTurn03 [WEAP-000ACC91],WEAP
EnchDwarvenWarhammerTurn02,Marteau dwemer bni,Sanctified Dwarven Warhammer,[00] Skyrim.esm/[35] Weapon/[1358] EnchDwarvenWarhammerTurn02 [WEAP-000ACC90],WEAP
EnchDwarvenWarhammerStamina04,Marteau dwemer de torpeur,Dwarven Warhammer of Debilitation,[00] Skyrim.esm/[35] Weapon/[1359] EnchDwarvenWarhammerStamina04 [WEAP-000ACC8F],WEAP
DA06GiantClub,Gourdin de gant,Giant Club,[00] Skyrim.esm/[35] Weapon/[135] DA06GiantClub [WEAP-000C334F],WEAP
EnchDwarvenWarhammerStamina03,Marteau dwemer d'abattement,Dwarven Warhammer of Torpor,[00] Skyrim.esm/[35] Weapon/[1360] EnchDwarvenWarhammerStamina03 [WEAP-000ACC8E],WEAP
EnchDwarvenWarhammerStamina02,Marteau dwemer de lassitude,Dwarven Warhammer of Weariness,[00] Skyrim.esm/[35] Weapon/[1361] EnchDwarvenWarhammerStamina02 [WEAP-000ACC8D],WEAP
EnchDwarvenWarhammerSoulTrap04,Marteau dwemer d'anathme,Dwarven Warhammer of Animus,[00] Skyrim.esm/[35] Weapon/[1362] EnchDwarvenWarhammerSoulTrap04 [WEAP-000ACC8C],WEAP
EnchDwarvenWarhammerSoulTrap03,Marteau dwemer de capture,Dwarven Warhammer of Binding,[00] Skyrim.esm/[35] Weapon/[1363] EnchDwarvenWarhammerSoulTrap03 [WEAP-000ACC8B],WEAP
EnchDwarvenWarhammerSoulTrap02,Marteau dwemer de pige,Dwarven Warhammer of Soul Snares,[00] Skyrim.esm/[35] Weapon/[1364] EnchDwarvenWarhammerSoulTrap02 [WEAP-000ACC8A],WEAP
EnchDwarvenWarhammerShock04,Marteau dwemer de tonnerre,Dwarven Warhammer of Thunderbolts,[00] Skyrim.esm/[35] Weapon/[1365] EnchDwarvenWarhammerShock04 [WEAP-000ACC89],WEAP
EnchDwarvenWarhammerShock03,Marteau dwemer d'clairs,Dwarven Warhammer of Shocks,[00] Skyrim.esm/[35] Weapon/[1366] EnchDwarvenWarhammerShock03 [WEAP-000ACC88],WEAP
EnchDwarvenWarhammerShock02,Marteau dwemer de dcharge,Dwarven Warhammer of Arcing,[00] Skyrim.esm/[35] Weapon/[1367] EnchDwarvenWarhammerShock02 [WEAP-000ACC87],WEAP
EnchDwarvenWarhammerMagicka04,Marteau dwemer de dgradation,Dwarven Warhammer of Depleting,[00] Skyrim.esm/[35] Weapon/[1368] EnchDwarvenWarhammerMagicka04 [WEAP-000ACC85],WEAP
EnchDwarvenWarhammerMagicka03,Marteau dwemer de rduction,Dwarven Warhammer of Diminishing,[00] Skyrim.esm/[35] Weapon/[1369] EnchDwarvenWarhammerMagicka03 [WEAP-000ACC84],WEAP
dunHagsEndDagger,Rougpine,Bloodthorn,[00] Skyrim.esm/[35] Weapon/[136] dunHagsEndDagger [WEAP-000A4DCE],WEAP
EnchDwarvenWarhammerMagicka02,Marteau dwemer d'amenuisement,Dwarven Warhammer of Draining,[00] Skyrim.esm/[35] Weapon/[1370] EnchDwarvenWarhammerMagicka02 [WEAP-000ACC83],WEAP
EnchDwarvenWarhammerFrost04,Marteau dwemer de frimas,Dwarven Warhammer of Freezing,[00] Skyrim.esm/[35] Weapon/[1371] EnchDwarvenWarhammerFrost04 [WEAP-000ACC82],WEAP
EnchDwarvenWarhammerFrost03,Marteau dwemer de givre,Dwarven Warhammer of Ice,[00] Skyrim.esm/[35] Weapon/[1372] EnchDwarvenWarhammerFrost03 [WEAP-000ACC81],WEAP
EnchDwarvenWarhammerFrost02,Marteau dwemer de glace,Dwarven Warhammer of Frost,[00] Skyrim.esm/[35] Weapon/[1373] EnchDwarvenWarhammerFrost02 [WEAP-000ACC80],WEAP
EnchDwarvenWarhammerFire04,Marteau dwemer de flambe,Dwarven Warhammer of Flames,[00] Skyrim.esm/[35] Weapon/[1374] EnchDwarvenWarhammerFire04 [WEAP-000ACC7F],WEAP
EnchDwarvenWarhammerFire03,Marteau dwemer de flammes,Dwarven Warhammer of Scorching,[00] Skyrim.esm/[35] Weapon/[1375] EnchDwarvenWarhammerFire03 [WEAP-000ACC7E],WEAP
EnchDwarvenWarhammerFire02,Marteau dwemer de brlure,Dwarven Warhammer of Burning,[00] Skyrim.esm/[35] Weapon/[1376] EnchDwarvenWarhammerFire02 [WEAP-000ACC7D],WEAP
EnchDwarvenWarhammerFear04,Marteau dwemer d'angoisse,Dwarven Warhammer of Despair,[00] Skyrim.esm/[35] Weapon/[1377] EnchDwarvenWarhammerFear04 [WEAP-000ACC7C],WEAP
EnchDwarvenWarhammerFear03,Marteau dwemer de crainte,Dwarven Warhammer of Fear,[00] Skyrim.esm/[35] Weapon/[1378] EnchDwarvenWarhammerFear03 [WEAP-000ACC7B],WEAP
EnchDwarvenWarhammerFear02,Marteau dwemer de veulerie,Dwarven Warhammer of Cowardice,[00] Skyrim.esm/[35] Weapon/[1379] EnchDwarvenWarhammerFear02 [WEAP-000ACC7A],WEAP
dunVolunruudEduj,Eduj,Eduj,[00] Skyrim.esm/[35] Weapon/[137] dunVolunruudEduj [WEAP-0008FFDF],WEAP
EnchDwarvenWarhammerAbsorbS04,Marteau dwemer de rcolte,Dwarven Warhammer of Harvesting,[00] Skyrim.esm/[35] Weapon/[1380] EnchDwarvenWarhammerAbsorbS04 [WEAP-000ACC78],WEAP
EnchDwarvenWarhammerAbsorbS03,Marteau dwemer de moisson,Dwarven Warhammer of Reaping,[00] Skyrim.esm/[35] Weapon/[1381] EnchDwarvenWarhammerAbsorbS03 [WEAP-000ACC77],WEAP
EnchDwarvenWarhammerAbsorbS02,Marteau dwemer de glanure,Dwarven Warhammer of Gleaning,[00] Skyrim.esm/[35] Weapon/[1382] EnchDwarvenWarhammerAbsorbS02 [WEAP-000ACC76],WEAP
EnchDwarvenWarhammerAbsorbM04,Marteau dwemer de transfusion,Dwarven Warhammer of Winnowing,[00] Skyrim.esm/[35] Weapon/[1383] EnchDwarvenWarhammerAbsorbM04 [WEAP-000ACC75],WEAP
EnchDwarvenWarhammerAbsorbM03,Marteau dwemer d'amalgame,Dwarven Warhammer of Harrowing,[00] Skyrim.esm/[35] Weapon/[1384] EnchDwarvenWarhammerAbsorbM03 [WEAP-000ACC74],WEAP
EnchDwarvenWarhammerAbsorbM02,Marteau dwemer de siphonnage,Dwarven Warhammer of Siphoning,[00] Skyrim.esm/[35] Weapon/[1385] EnchDwarvenWarhammerAbsorbM02 [WEAP-000ACC73],WEAP
EnchDwarvenWarhammerAbsorbH04,Marteau dwemer de dvorement,Dwarven Warhammer of Devouring,[00] Skyrim.esm/[35] Weapon/[1386] EnchDwarvenWarhammerAbsorbH04 [WEAP-000ACC72],WEAP
EnchDwarvenWarhammerAbsorbH03,Marteau dwemer d'ingestion,Dwarven Warhammer of Consuming,[00] Skyrim.esm/[35] Weapon/[1387] EnchDwarvenWarhammerAbsorbH03 [WEAP-000ACC71],WEAP
EnchDwarvenWarhammerAbsorbH02,Marteau dwemer de recueil,Dwarven Warhammer of Absorption,[00] Skyrim.esm/[35] Weapon/[1388] EnchDwarvenWarhammerAbsorbH02 [WEAP-000ACC70],WEAP
EnchDwarvenWarAxeTurn04,Hache dwemer sanctifie,Hallowed Dwarven War Axe,[00] Skyrim.esm/[35] Weapon/[1389] EnchDwarvenWarAxeTurn04 [WEAP-000ACC6F],WEAP
dunVolunruudOkin,Okin,Okin,[00] Skyrim.esm/[35] Weapon/[138] dunVolunruudOkin [WEAP-0008FFDE],WEAP
EnchDwarvenWarAxeTurn03,Hache dwemer vertueuse,Reverent Dwarven War Axe,[00] Skyrim.esm/[35] Weapon/[1390] EnchDwarvenWarAxeTurn03 [WEAP-000ACC6E],WEAP
EnchDwarvenWarAxeTurn02,Hache dwemer bnie,Sanctified Dwarven War Axe,[00] Skyrim.esm/[35] Weapon/[1391] EnchDwarvenWarAxeTurn02 [WEAP-000ACC6D],WEAP
EnchDwarvenWarAxeStamina04,Hache dwemer de torpeur,Dwarven War Axe of Debilitation,[00] Skyrim.esm/[35] Weapon/[1392] EnchDwarvenWarAxeStamina04 [WEAP-000ACC6C],WEAP
EnchDwarvenWarAxeStamina03,Hache dwemer d'abattement,Dwarven War Axe of Torpor,[00] Skyrim.esm/[35] Weapon/[1393] EnchDwarvenWarAxeStamina03 [WEAP-000ACC6B],WEAP
EnchDwarvenWarAxeStamina02,Hache dwemer de lassitude,Dwarven War Axe of Weariness,[00] Skyrim.esm/[35] Weapon/[1394] EnchDwarvenWarAxeStamina02 [WEAP-000ACC6A],WEAP
EnchDwarvenWarAxeSoulTrap04,Hache dwemer d'anathme,Dwarven War Axe of Animus,[00] Skyrim.esm/[35] Weapon/[1395] EnchDwarvenWarAxeSoulTrap04 [WEAP-000ACC69],WEAP
EnchDwarvenWarAxeSoulTrap03,Hache dwemer de capture,Dwarven War Axe of Binding,[00] Skyrim.esm/[35] Weapon/[1396] EnchDwarvenWarAxeSoulTrap03 [WEAP-000ACC68],WEAP
EnchDwarvenWarAxeSoulTrap02,Hache dwemer de pige,Dwarven War Axe of Soul Snares,[00] Skyrim.esm/[35] Weapon/[1397] EnchDwarvenWarAxeSoulTrap02 [WEAP-000ACC67],WEAP
EnchDwarvenWarAxeShock04,Hache dwemer de tonnerre,Dwarven War Axe of Thunderbolts,[00] Skyrim.esm/[35] Weapon/[1398] EnchDwarvenWarAxeShock04 [WEAP-000ACC66],WEAP
EnchDwarvenWarAxeShock03,Hache dwemer d'clairs,Dwarven War Axe of Shocks,[00] Skyrim.esm/[35] Weapon/[1399] EnchDwarvenWarAxeShock03 [WEAP-000ACC65],WEAP
dunVolunruudRelic02,pe crmonielle,Ceremonial Sword,[00] Skyrim.esm/[35] Weapon/[139] dunVolunruudRelic02 [WEAP-0008ADFC],WEAP
TrapDartWeaponDwe04,Dart Trap Weapon,Dart Trap Weapon,[00] Skyrim.esm/[35] Weapon/[13] TrapDartWeaponDwe04 [WEAP-0010A25A],WEAP
EnchDwarvenWarAxeShock02,Hache dwemer de dcharge,Dwarven War Axe of Arcing,[00] Skyrim.esm/[35] Weapon/[1400] EnchDwarvenWarAxeShock02 [WEAP-000ACC64],WEAP
EnchDwarvenWarAxeMagicka04,Hache dwemer de dgradation,Dwarven War Axe of Depleting,[00] Skyrim.esm/[35] Weapon/[1401] EnchDwarvenWarAxeMagicka04 [WEAP-000ACC62],WEAP
EnchDwarvenWarAxeMagicka03,Hache dwemer de rduction,Dwarven War Axe of Diminishing,[00] Skyrim.esm/[35] Weapon/[1402] EnchDwarvenWarAxeMagicka03 [WEAP-000ACC61],WEAP
EnchDwarvenWarAxeMagicka02,Hache dwemer d'amenuisement,Dwarven War Axe of Draining,[00] Skyrim.esm/[35] Weapon/[1403] EnchDwarvenWarAxeMagicka02 [WEAP-000ACC60],WEAP
EnchDwarvenWarAxeFrost04,Hache dwemer de frimas,Dwarven War Axe of Freezing,[00] Skyrim.esm/[35] Weapon/[1404] EnchDwarvenWarAxeFrost04 [WEAP-000ACC5F],WEAP
EnchDwarvenWarAxeFrost03,Hache dwemer de givre,Dwarven War Axe of Ice,[00] Skyrim.esm/[35] Weapon/[1405] EnchDwarvenWarAxeFrost03 [WEAP-000ACC5E],WEAP
EnchDwarvenWarAxeFrost02,Hache dwemer de glace,Dwarven War Axe of Frost,[00] Skyrim.esm/[35] Weapon/[1406] EnchDwarvenWarAxeFrost02 [WEAP-000ACC5D],WEAP
EnchDwarvenWarAxeFire04,Hache dwemer de flambe,Dwarven War Axe of Flames,[00] Skyrim.esm/[35] Weapon/[1407] EnchDwarvenWarAxeFire04 [WEAP-000ACC5C],WEAP
EnchDwarvenWarAxeFire03,Hache dwemer de flammes,Dwarven War Axe of Scorching,[00] Skyrim.esm/[35] Weapon/[1408] EnchDwarvenWarAxeFire03 [WEAP-000ACC5B],WEAP
EnchDwarvenWarAxeFire02,Hache dwemer de brlure,Dwarven War Axe of Burning,[00] Skyrim.esm/[35] Weapon/[1409] EnchDwarvenWarAxeFire02 [WEAP-000ACC5A],WEAP
dunVolunruudRelic01,Hache crmonielle,Ceremonial Axe,[00] Skyrim.esm/[35] Weapon/[140] dunVolunruudRelic01 [WEAP-0008ADFB],WEAP
EnchDwarvenWarAxeFear04,Hache dwemer d'angoisse,Dwarven War Axe of Despair,[00] Skyrim.esm/[35] Weapon/[1410] EnchDwarvenWarAxeFear04 [WEAP-000ACC59],WEAP
EnchDwarvenWarAxeFear03,Hache dwemer de crainte,Dwarven War Axe of Fear,[00] Skyrim.esm/[35] Weapon/[1411] EnchDwarvenWarAxeFear03 [WEAP-000ACC58],WEAP
EnchDwarvenWarAxeFear02,Hache dwemer de veulerie,Dwarven War Axe of Cowardice,[00] Skyrim.esm/[35] Weapon/[1412] EnchDwarvenWarAxeFear02 [WEAP-000ACC57],WEAP
EnchDwarvenWarAxeAbsorbS04,Hache dwemer de rcolte,Dwarven War Axe of Harvesting,[00] Skyrim.esm/[35] Weapon/[1413] EnchDwarvenWarAxeAbsorbS04 [WEAP-000ACC55],WEAP
EnchDwarvenWarAxeAbsorbS03,Hache dwemer de moisson,Dwarven War Axe of Reaping,[00] Skyrim.esm/[35] Weapon/[1414] EnchDwarvenWarAxeAbsorbS03 [WEAP-000ACC54],WEAP
EnchDwarvenWarAxeAbsorbS02,Hache dwemer de glanure,Dwarven War Axe of Gleaning,[00] Skyrim.esm/[35] Weapon/[1415] EnchDwarvenWarAxeAbsorbS02 [WEAP-000ACC53],WEAP
EnchDwarvenWarAxeAbsorbM04,Hache dwemer de transfusion,Dwarven War Axe of Winnowing,[00] Skyrim.esm/[35] Weapon/[1416] EnchDwarvenWarAxeAbsorbM04 [WEAP-000ACC52],WEAP
